order Id,order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD13981,2025-04-19,2025-04-20,CUST846,Julie Smith,Home Office,PROD18591,Headphones,Electronics,West,West Virginia,Williefort,5,29320,25,109950.0,93107.48,16842.52,Credit Card,Returned,Morales-Walton,ythompson@gonzalez.biz,6,Yes,42
ORD13982,2024-12-03,2024-12-10,CUST564,Jennifer Pham DVM,Consumer,PROD18990,Dining Table,Furniture,West,Georgia,East Sarah,6,19769,0,118614.0,64227.78,54386.22,UPI,Cancelled,Stokes LLC,ibaker@williams.biz,47,No,0
ORD13983,2024-07-26,2024-07-31,CUST705,Dylan Smith,Home Office,PROD17633,Moniter,Electronics,North,Florida,North Alejandrotown,3,32407,10,87498.9,70490.34,17008.56,UPI,Pending,Robertson LLC,ehanson@hall.com,26,No,0
ORD13984,2025-09-08,2025-09-10,CUST471,Lauren George,Home Office,PROD13826,Headphones,Electronics,South,Utah,Lisaville,10,27099,0,270990.0,255255.88,15734.12,Cash,Pending,Calderon-Barnes,annettecastillo@garcia.org,29,No,0
ORD13985,2024-11-13,2024-11-20,CUST514,Teresa Miller,Consumer,PROD16105,Office Chair,Furniture,South,Florida,West Brendahaven,8,5350,15,36380.0,24826.63,11553.37,Cash,Pending,Ramos-Mcintyre,pjohnson@wilson-wood.com,8,Yes,23
ORD13986,2024-11-16,2024-11-17,CUST119,Charles Reese,Home Office,PROD17823,Cooking Oil,Grocery,South,Wyoming,Youngfurt,6,958,15,4885.8,3840.11,1045.69,Cash,Cancelled,Fernandez Inc,bthompson@ayala.com,27,No,0
ORD13987,2024-04-21,2024-04-25,CUST330,Natalie Williams,Corporate,PROD19811,Headphones,Electronics,West,Alaska,Jeffchester,3,44664,15,113893.2,91482.79,22410.41,UPI,Delivered,"Diaz, Daniel and Freeman",michaelbauer@spencer.org,21,No,0
ORD13988,2025-01-08,2025-01-14,CUST491,Mary Briggs,Corporate,PROD18203,Office Chair,Furniture,South,New Jersey,Port Andrewhaven,10,6963,20,55704.0,31376.79,24327.21,Credit Card,Cancelled,Green Ltd,brownjohn@mahoney-howard.info,50,No,0
ORD13989,2024-04-24,2024-04-29,CUST812,John Brown,Consumer,PROD19168,Keyboard,Electronics,South,Alabama,Michaelville,8,11083,5,84230.8,71575.98,12654.82,Credit Card,Cancelled,Green LLC,stewartlaura@smith.com,47,No,0
ORD13990,2026-02-18,2026-02-25,CUST129,Rebecca Mercado,Consumer,PROD17776,Headphones,Electronics,West,Virginia,Williamhaven,3,37871,0,113613.0,105652.23,7960.77,Net Banking,Pending,"Brown, Harmon and Houston",matthew62@hale.org,31,No,0
ORD13991,2025-04-22,2025-04-27,CUST552,Jenna Turner,Consumer,PROD12238,BookSelf,Furniture,West,Colorado,New Dave,3,18201,0,54603.0,29605.14,24997.86,Cash,Cancelled,"Santiago, Martin and Monroe",wmorris@powell-lawrence.com,19,No,0
ORD13992,2024-04-05,2024-04-12,CUST166,Teresa Mayo,Home Office,PROD13525,Mouse,Electronics,East,South Dakota,North Louisville,1,20294,20,16235.2,14359.32,1875.88,Net Banking,Pending,Norman-Ryan,tara92@rodriguez.info,9,Yes,23
ORD13993,2026-01-31,2026-02-06,CUST125,Gregory Rivera,Consumer,PROD15518,BookSelf,Furniture,North,Pennsylvania,Lake Jennifer,4,14448,10,52012.8,29421.06,22591.74,Credit Card,Returned,Johnson-Martinez,jhudson@morgan.com,8,Yes,48
ORD13994,2024-04-23,2024-04-28,CUST866,Sandra Miller,Corporate,PROD17897,Mouse,Electronics,West,Colorado,Johnmouth,9,49626,20,357307.2,289624.97,67682.23,Credit Card,Delivered,Doyle-Wilson,jennifer46@henderson.com,48,No,0
ORD13995,2025-03-19,2025-03-26,CUST866,Zachary Bender,Home Office,PROD19372,Laptop,Electronics,West,Ohio,Morrowstad,10,27484,15,233614.0,209055.49,24558.51,UPI,Returned,Contreras LLC,mooneylinda@garcia.net,50,No,0
ORD13996,2026-02-10,2026-02-13,CUST432,Scott Brown,Home Office,PROD19964,Study Table,Furniture,West,North Carolina,North Williamview,3,17696,5,50433.6,35963.5,14470.1,UPI,Returned,Meyer-Holmes,conradlinda@giles.info,11,No,0
ORD13997,2025-08-16,2025-08-17,CUST529,Evan Morris,Home Office,PROD16324,Snacks,Grocery,South,Rhode Island,New Jennifer,8,638,5,4848.8,3799.53,1049.27,Cash,Delivered,"Rodriguez, Hayes and Grant",morrisfred@thompson-curry.biz,31,No,0
ORD13998,2025-12-26,2025-12-31,CUST280,Andrew Cooper,Corporate,PROD17088,Cooking Oil,Grocery,North,Oklahoma,Cookville,6,588,15,2998.8,2332.07,666.73,Credit Card,Pending,Brown Group,terrismith@johnson-ford.net,39,No,0
ORD13999,2026-02-07,2026-02-10,CUST214,Theresa Fields,Home Office,PROD19519,Keyboard,Electronics,North,Hawaii,New Kayla,5,38998,20,155992.0,142137.53,13854.47,Credit Card,Pending,"Potter, Dean and Myers",jessica90@jackson.com,27,No,0
ORD14000,2025-06-14,2025-06-20,CUST154,Jamie Morrison MD,Home Office,PROD14928,BookSelf,Furniture,West,Colorado,Annabury,10,19463,5,184898.5,108724.49,76174.01,Net Banking,Cancelled,"Rogers, Hansen and Stout",xwilliams@holt.com,48,No,0
ORD14001,2025-09-14,2025-09-21,CUST857,Cindy Gray,Home Office,PROD11387,Snacks,Grocery,West,North Dakota,New Sarabury,4,270,20,864.0,715.91,148.09,Credit Card,Pending,Gonzalez-Sutton,hamiltonstacy@brown.com,44,No,0
ORD14002,2025-01-03,2025-01-08,CUST144,Amy Williams,Consumer,PROD18767,Snacks,Grocery,South,Idaho,Weberfort,1,152,25,114.0,91.55,22.45,Credit Card,Returned,Rhodes-Scott,rebeccafranco@bailey.com,23,No,0
ORD14003,2024-04-30,2024-05-05,CUST785,Kelly Flores,Consumer,PROD19662,Notebook,Office Supplies,North,Kentucky,Markstad,8,1183,25,7098.0,2843.47,4254.53,UPI,Delivered,Gordon Inc,sergiowright@white-taylor.biz,25,No,0
ORD14004,2025-06-26,2025-07-01,CUST713,Jean Vaughn,Home Office,PROD14547,Pen,Office Supplies,South,Delaware,Acostafort,10,1904,10,17136.0,11980.03,5155.97,UPI,Pending,Graham-Martinez,rodriguezsteven@waters.info,45,No,0
ORD14005,2024-06-05,2024-06-06,CUST406,Debra Jones,Corporate,PROD11641,Office Chair,Furniture,East,Utah,East Gina,5,13626,25,51097.5,37697.57,13399.93,UPI,Returned,"Briggs, Griffin and Johnson",irobinson@woods.org,44,No,0
ORD14006,2025-10-17,2025-10-24,CUST485,Robert Brown,Corporate,PROD15687,Sugar,Grocery,North,Maine,North Robertmouth,5,157,0,785.0,598.48,186.52,Net Banking,Cancelled,Lyons-Gonzales,chase21@sanders.com,8,Yes,44
ORD14007,2025-01-28,2025-02-02,CUST552,John Copeland,Consumer,PROD14347,Pen,Office Supplies,South,Nebraska,Manningshire,3,919,0,2757.0,1289.08,1467.92,UPI,Delivered,Rios and Sons,jcabrera@phillips.com,10,No,0
ORD14008,2025-09-24,2025-09-27,CUST715,James Garcia,Home Office,PROD19123,Laptop,Electronics,North,Colorado,Walkerside,10,22607,10,203463.0,163656.85,39806.15,Net Banking,Pending,"Cervantes, Carter and Scott",caleb91@brown-sullivan.com,19,No,0
ORD14009,2025-04-20,2025-04-22,CUST813,Nicole Randolph,Consumer,PROD11328,Snacks,Grocery,South,Texas,Kevinton,8,348,0,2784.0,2245.75,538.25,Cash,Cancelled,"Martinez, Levy and Freeman",milesroger@arroyo-wagner.org,32,No,0
ORD14010,2024-10-09,2024-10-15,CUST369,Rhonda Park,Consumer,PROD14677,Laptop,Electronics,West,Oklahoma,South Antonioport,10,12055,25,90412.5,80616.7,9795.8,Net Banking,Returned,"Willis, Flowers and Gardner",zrodriguez@williams.com,30,No,0
ORD14011,2024-09-14,2024-09-19,CUST587,Jennifer Clark,Corporate,PROD17516,Keyboard,Electronics,North,Minnesota,Port Leonard,9,27155,15,207735.75,177971.44,29764.31,Credit Card,Pending,"Powell, Pope and Thomas",danielbishop@evans.com,24,No,0
ORD14012,2024-10-25,2024-10-31,CUST997,Daniel Leon,Consumer,PROD12382,Mouse,Electronics,West,Michigan,Berryview,7,48339,0,338373.0,307530.13,30842.87,UPI,Returned,Hammond-James,michele12@foster.com,49,No,0
ORD14013,2025-01-03,2025-01-06,CUST158,James Fowler,Home Office,PROD16188,Juice Pack,Grocery,North,Alaska,Curtisport,9,607,5,5189.85,4219.72,970.13,UPI,Returned,Torres LLC,debra89@ramos.com,42,No,0
ORD14014,2024-08-21,2024-08-26,CUST617,Robert Benton,Consumer,PROD13211,Rice Bag,Grocery,North,Virginia,Wilsonberg,4,647,10,2329.2,1907.39,421.81,Net Banking,Returned,Soto-Dillon,geoffreymason@coleman.com,36,No,0
ORD14015,2026-03-03,2026-03-07,CUST327,Lindsey Brown,Corporate,PROD16027,Study Table,Furniture,South,Ohio,New Donnastad,5,15726,0,78630.0,51656.25,26973.75,Net Banking,Returned,Shelton-Dean,clementscarlos@fernandez.net,41,No,0
ORD14016,2025-08-16,2025-08-17,CUST637,Paul Bowers,Home Office,PROD18027,Stapler,Office Supplies,East,Pennsylvania,Ortegafurt,2,689,10,1240.2,809.93,430.27,Cash,Delivered,Zimmerman PLC,tannertanner@morris.com,13,No,0
ORD14017,2024-08-21,2024-08-22,CUST676,Christopher Russell,Consumer,PROD17650,Moniter,Electronics,West,Pennsylvania,Dorseymouth,6,48355,20,232104.0,210217.56,21886.44,Cash,Pending,Reed-Garcia,jerrycohen@johnson.com,21,No,0
ORD14018,2024-11-19,2024-11-20,CUST316,Rebecca Parker,Consumer,PROD12230,BookSelf,Furniture,North,Indiana,Lake Rachelfort,6,18880,15,96288.0,67712.7,28575.3,Net Banking,Pending,Palmer-Burgess,georgeryan@thompson-key.com,42,No,0
ORD14019,2026-02-03,2026-02-04,CUST217,Matthew Larsen,Home Office,PROD12615,Cooking Oil,Grocery,North,Pennsylvania,Lake Lynnchester,5,597,10,2686.5,2141.44,545.06,Net Banking,Cancelled,Hawkins Group,mccarthytiffany@meyer.com,38,No,0
ORD14020,2024-05-18,2024-05-19,CUST654,Dr. Robert Thomas,Home Office,PROD12901,Moniter,Electronics,North,Nebraska,Wilkersonstad,1,15919,15,13531.15,11939.93,1591.22,UPI,Cancelled,Adkins Ltd,nicolesnyder@foster.biz,40,No,0
ORD14021,2024-11-28,2024-12-01,CUST905,Jerry Robinson,Home Office,PROD19687,Sugar,Grocery,North,Utah,Josephhaven,10,340,20,2720.0,2352.77,367.23,UPI,Returned,"Fischer, Mendoza and Reyes",oconnormichelle@rodriguez-taylor.com,42,No,0
ORD14022,2026-03-29,2026-04-02,CUST503,Cesar Mitchell MD,Consumer,PROD15706,Keyboard,Electronics,West,California,Estradaville,3,29438,0,88314.0,71632.92,16681.08,Net Banking,Cancelled,"Smith, Fernandez and Salas",robertbell@davis.com,5,Yes,21
ORD14023,2026-01-13,2026-01-18,CUST592,Philip Rubio,Consumer,PROD13074,Calculater,Office Supplies,South,Mississippi,Danielville,8,207,10,1490.4,737.29,753.11,Net Banking,Delivered,Wheeler-Vazquez,goodwinmeredith@lloyd.info,1,Yes,46
ORD14024,2024-11-19,2024-11-23,CUST968,Robert Love,Consumer,PROD15499,File Folder,Office Supplies,East,Maryland,North Patricia,2,593,20,948.8,582.53,366.27,UPI,Delivered,Cole Group,johnwelch@stevens.com,26,No,0
ORD14025,2025-12-08,2025-12-10,CUST169,Johnny Russell,Consumer,PROD17040,Notebook,Office Supplies,North,Idaho,Port James,8,906,0,7248.0,3758.59,3489.41,Net Banking,Delivered,Thompson-Ortiz,harperjamie@gibson-green.com,31,No,0
ORD14026,2024-12-17,2024-12-21,CUST567,Anthony Roberts,Corporate,PROD18830,Juice Pack,Grocery,North,Washington,Lake Christina,5,611,10,2749.5,2434.78,314.72,Cash,Delivered,"Andrews, Kaufman and Baker",pfoster@reed.com,42,No,0
ORD14027,2025-02-01,2025-02-08,CUST492,Haley Smith,Consumer,PROD13992,Stapler,Office Supplies,West,California,West Christopher,3,968,20,2323.2,1132.37,1190.83,UPI,Pending,Harris PLC,michellemills@davis-brown.com,43,No,0
ORD14028,2024-07-17,2024-07-18,CUST411,Laura Smith,Consumer,PROD18938,Moniter,Electronics,North,Delaware,West Johnborough,7,26115,5,173664.75,147449.44,26215.31,UPI,Pending,Valdez PLC,meganlynn@wallace.net,43,No,0
ORD14029,2024-05-21,2024-05-23,CUST834,Matthew Kramer,Corporate,PROD12676,Dining Table,Furniture,East,Iowa,Walkerfurt,6,5205,10,28107.0,21413.06,6693.94,Credit Card,Pending,Nguyen-Steele,garciabeth@garcia.org,45,No,0
ORD14030,2025-06-30,2025-07-05,CUST117,Johnathan Knight,Home Office,PROD17390,Sugar,Grocery,South,Kansas,East Jesse,9,646,25,4360.5,3854.35,506.15,Net Banking,Pending,Fernandez-Hernandez,hensonsean@gill.com,26,No,0
ORD14031,2026-01-19,2026-01-26,CUST645,Suzanne James,Corporate,PROD15206,Sugar,Grocery,South,Maine,New Katherinestad,6,199,5,1134.3,927.79,206.51,Net Banking,Cancelled,Weber Group,stanleythompson@hodge.com,15,No,0
ORD14032,2025-03-29,2025-03-30,CUST687,Brady Mathis,Home Office,PROD15041,Pen,Office Supplies,North,Minnesota,West Shannonstad,10,1225,25,9187.5,5960.76,3226.74,UPI,Returned,Orozco Inc,nataliejackson@hoover-avila.org,15,No,0
ORD14033,2025-10-27,2025-11-02,CUST516,Pamela Reed,Home Office,PROD18762,Notebook,Office Supplies,North,Kansas,Bakerville,6,1016,15,5181.6,2943.75,2237.85,Credit Card,Pending,Espinoza-Ramos,michael92@gonzalez.biz,35,No,0
ORD14034,2026-03-26,2026-04-01,CUST657,Stephanie Mcintosh,Corporate,PROD11052,Sugar,Grocery,East,New Jersey,Robertmouth,5,865,25,3243.75,2527.03,716.72,Cash,Pending,"Phillips, Gregory and Moore",julieanderson@foley-guzman.com,7,Yes,46
ORD14035,2025-02-08,2025-02-14,CUST166,Elizabeth Mcintyre,Home Office,PROD17687,Study Table,Furniture,West,North Carolina,Davidbury,8,17052,25,102312.0,71773.16,30538.84,Net Banking,Returned,Thomas-Miller,kennethtaylor@harmon.info,42,No,0
ORD14036,2025-09-30,2025-10-02,CUST485,Max Hernandez,Home Office,PROD19390,Sugar,Grocery,West,Arizona,Bretthaven,4,143,10,514.8,425.29,89.51,Credit Card,Delivered,"Hall, Sanders and Jones",walkertara@mahoney-anderson.biz,9,Yes,32
ORD14037,2025-01-05,2025-01-06,CUST373,Aaron Underwood,Home Office,PROD15284,Notebook,Office Supplies,South,Nebraska,Port Donna,3,1230,10,3321.0,2312.2,1008.8,UPI,Cancelled,Little and Sons,bbenton@rodriguez-morales.com,30,No,0
ORD14038,2025-11-06,2025-11-11,CUST395,Zachary Lewis DDS,Consumer,PROD19448,Notebook,Office Supplies,North,Michigan,Edwardberg,5,1895,20,7580.0,3209.24,4370.76,Cash,Pending,"Mcintosh, Luna and Klein",allenwright@koch.com,32,No,0
ORD14039,2026-03-30,2026-03-31,CUST842,Sarah Martinez,Consumer,PROD16907,Headphones,Electronics,North,Alabama,Port Melanietown,4,31983,20,102345.6,84631.03,17714.57,Credit Card,Returned,Burns-Jackson,whitecharles@jones-stewart.com,27,No,0
ORD14040,2025-01-11,2025-01-18,CUST368,Kevin Davis,Consumer,PROD14413,Headphones,Electronics,South,Ohio,Ronaldmouth,1,19559,5,18581.05,16991.15,1589.9,Credit Card,Pending,Erickson Group,dwaynedavis@ortiz.org,4,Yes,38
ORD14041,2025-08-13,2025-08-17,CUST443,Deanna Anderson,Corporate,PROD16147,Snacks,Grocery,South,Idaho,East Adam,5,947,10,4261.5,3833.05,428.45,Net Banking,Cancelled,Rodriguez-Bowen,cynthia09@curtis-watkins.com,10,No,0
ORD14042,2025-11-10,2025-11-14,CUST319,Jane Olson,Consumer,PROD12589,Keyboard,Electronics,West,Alabama,Gonzalezview,9,45389,10,367650.9,326659.01,40991.89,UPI,Cancelled,"Morrow, Owen and Brennan",zwelch@perez-watkins.com,23,No,0
ORD14043,2024-07-09,2024-07-15,CUST541,John Wilson,Home Office,PROD12667,BookSelf,Furniture,North,Oregon,Port Randall,3,7964,20,19113.6,13214.88,5898.72,Credit Card,Returned,"Mathis, Hawkins and Jackson",aaron00@howard.org,3,Yes,34
ORD14044,2024-11-15,2024-11-16,CUST365,Mark Dixon,Home Office,PROD17464,Notebook,Office Supplies,South,Alaska,North Joshua,1,814,0,814.0,402.33,411.67,Net Banking,Cancelled,Graves-Dixon,sarah87@castro-smith.com,40,No,0
ORD14045,2024-11-23,2024-11-25,CUST990,Rose Henderson,Consumer,PROD19150,Calculater,Office Supplies,South,North Dakota,Andrewton,7,265,15,1576.75,715.05,861.7,Cash,Pending,Gomez and Sons,spencerwendy@jackson.org,24,No,0
ORD14046,2024-09-01,2024-09-02,CUST679,Michael Mcconnell,Corporate,PROD17602,Pen,Office Supplies,North,Nebraska,Johnview,4,1826,0,7304.0,4996.78,2307.22,UPI,Returned,Hunter Ltd,ndyer@flores.info,38,No,0
ORD14047,2024-06-29,2024-07-02,CUST626,Gina Crawford,Consumer,PROD14163,Pen,Office Supplies,North,Washington,Port Lesliefurt,2,1441,10,2593.8,1403.79,1190.01,Net Banking,Returned,Ashley-Pope,gblackburn@hunter-freeman.info,27,No,0
ORD14048,2026-02-06,2026-02-11,CUST595,Kayla Smith,Corporate,PROD15627,Moniter,Electronics,North,Oklahoma,Olsonburgh,1,11725,20,9380.0,8644.39,735.61,Net Banking,Delivered,Richards Ltd,xnelson@fox-russell.net,47,No,0
ORD14049,2025-06-30,2025-07-02,CUST223,Kevin Callahan,Home Office,PROD19241,Study Table,Furniture,West,Indiana,Bellshire,4,13365,0,53460.0,33045.56,20414.44,Net Banking,Delivered,Gallegos and Sons,freemanangela@alexander.com,40,No,0
ORD14050,2025-05-03,2025-05-04,CUST233,Tony Cole,Corporate,PROD14950,Snacks,Grocery,East,North Dakota,Whitechester,10,755,10,6795.0,5244.02,1550.98,Cash,Cancelled,Estrada-Thomas,jacobsimmons@oneill-larsen.net,29,No,0
ORD14051,2025-09-03,2025-09-09,CUST983,Darren Gutierrez,Corporate,PROD18475,BookSelf,Furniture,West,Nevada,Millerborough,9,8889,0,80001.0,48766.68,31234.32,Credit Card,Returned,"Day, Stanley and Ray",jessicacasey@thomas.org,39,No,0
ORD14052,2024-05-15,2024-05-20,CUST236,Miguel Mason,Home Office,PROD15748,Stapler,Office Supplies,West,Connecticut,East Cindy,10,1347,10,12123.0,6913.68,5209.32,UPI,Delivered,Day PLC,rnguyen@jensen.com,38,No,0
ORD14053,2024-11-12,2024-11-13,CUST104,Christopher Sanchez,Corporate,PROD11373,File Folder,Office Supplies,South,Alabama,Nicoleton,6,1385,0,8310.0,5775.38,2534.62,Net Banking,Pending,Snyder-Wilkerson,brownwyatt@johnston.org,18,No,0
ORD14054,2025-12-05,2025-12-06,CUST786,John Massey,Home Office,PROD13861,Notebook,Office Supplies,East,Nevada,Millerport,10,1508,0,15080.0,8109.53,6970.47,UPI,Returned,Schroeder-Smith,melissasims@lee.com,21,No,0
ORD14055,2025-09-24,2025-09-30,CUST608,Justin Williams,Home Office,PROD13712,Rice Bag,Grocery,East,Rhode Island,New Bryanburgh,5,116,5,551.0,492.08,58.92,Credit Card,Returned,Taylor Ltd,nperez@howell.com,40,No,0
ORD14056,2025-01-01,2025-01-07,CUST574,Ricardo Odom,Consumer,PROD12120,BookSelf,Furniture,South,Indiana,Lake Jessica,1,17930,5,17033.5,9479.95,7553.55,Credit Card,Cancelled,Johnson-Jones,williammartin@lamb.com,8,Yes,29
ORD14057,2024-06-18,2024-06-24,CUST884,Tyler Howell,Home Office,PROD11195,File Folder,Office Supplies,South,Texas,West Lisaberg,3,1918,5,5466.3,2876.93,2589.37,UPI,Pending,"Howell, Cowan and Ramirez",kellywalker@levine.com,25,No,0
ORD14058,2024-08-14,2024-08-17,CUST548,David Jones,Home Office,PROD17354,Office Chair,Furniture,South,Ohio,West Davidbury,6,15579,15,79452.9,46416.87,33036.03,Cash,Returned,Horne LLC,jeremy08@chen.org,2,Yes,29
ORD14059,2025-11-27,2025-11-28,CUST602,Katie Leonard,Consumer,PROD15787,Study Table,Furniture,North,New Hampshire,West Belindahaven,6,12951,10,69935.4,46117.84,23817.56,UPI,Delivered,Gonzalez Ltd,gshannon@taylor.com,11,No,0
ORD14060,2024-09-25,2024-10-01,CUST445,Peter Collins,Consumer,PROD16769,Laptop,Electronics,East,New Mexico,Hernandezfort,3,49550,5,141217.5,131463.25,9754.25,Credit Card,Returned,Garcia Inc,fsingh@davis.biz,38,No,0
ORD14061,2025-04-30,2025-05-07,CUST243,Sara Morales,Corporate,PROD13741,Juice Pack,Grocery,West,Virginia,Port Edwardside,10,172,0,1720.0,1291.03,428.97,Credit Card,Pending,"Adams, Carr and Ward",tgould@simmons-copeland.biz,41,No,0
ORD14062,2025-09-02,2025-09-07,CUST726,Nicole Kelley,Consumer,PROD12514,File Folder,Office Supplies,North,Hawaii,West Gregory,10,1934,5,18373.0,11656.88,6716.12,Credit Card,Returned,"Compton, Walters and Everett",maldonadomarisa@bolton.com,0,Yes,23
ORD14063,2024-11-23,2024-11-24,CUST900,Michael Parrish,Consumer,PROD17283,Moniter,Electronics,North,Georgia,Hendricksville,2,34226,10,61606.8,51579.4,10027.4,Cash,Delivered,Lewis Inc,victorsutton@obrien.com,30,No,0
ORD14064,2026-01-24,2026-01-29,CUST960,Joshua Dominguez,Home Office,PROD11506,Moniter,Electronics,East,New York,Glovermouth,5,30107,0,150535.0,133853.61,16681.39,Net Banking,Returned,Hall-Page,sjohnson@matthews.com,18,No,0
ORD14065,2025-03-12,2025-03-18,CUST563,Thomas Ayala,Consumer,PROD15056,Dining Table,Furniture,North,Maryland,Lake Kelly,10,6163,15,52385.5,33841.22,18544.28,Credit Card,Cancelled,"Wiley, Wilson and Hughes",dpowell@mcfarland.biz,14,No,0
ORD14066,2025-01-27,2025-01-31,CUST502,Tyler Jacobs,Consumer,PROD17399,Keyboard,Electronics,North,Arizona,West Gloriaside,3,12144,25,27324.0,23365.47,3958.53,Net Banking,Cancelled,Navarro-Hawkins,angeladowns@wilson-love.com,37,No,0
ORD14067,2025-08-27,2025-08-30,CUST914,Calvin Richards,Consumer,PROD19404,Rice Bag,Grocery,South,New Hampshire,South Danaburgh,7,842,0,5894.0,4942.31,951.69,UPI,Delivered,Williams Inc,dmolina@gordon.com,12,No,0
ORD14068,2024-05-28,2024-06-03,CUST662,Catherine Jones,Home Office,PROD19848,File Folder,Office Supplies,East,Idaho,Tonychester,3,581,10,1568.7,804.96,763.74,Cash,Pending,"Shaw, Walters and Short",thomas52@scott.info,36,No,0
ORD14069,2024-10-18,2024-10-25,CUST423,Ashley Marquez,Consumer,PROD17183,Moniter,Electronics,North,Texas,Stanleyborough,8,35677,10,256874.4,224780.71,32093.69,UPI,Cancelled,Russell-Boyle,audreyhamilton@olson.com,9,Yes,39
ORD14070,2025-05-29,2025-05-31,CUST397,Mark Lucas,Consumer,PROD19957,Keyboard,Electronics,North,Idaho,Zacharyhaven,5,47346,20,189384.0,158927.36,30456.64,Cash,Returned,"Spence, Clark and Clayton",carrtyler@lozano.com,18,No,0
ORD14071,2024-11-20,2024-11-27,CUST942,Melissa Romero,Home Office,PROD16981,Study Table,Furniture,South,Texas,North Maria,1,15886,25,11914.5,7542.21,4372.29,Cash,Delivered,"Lee, Cortez and Benitez",lisawong@bauer.com,37,No,0
ORD14072,2026-01-19,2026-01-26,CUST133,Cole Perry Jr.,Consumer,PROD15104,Notebook,Office Supplies,North,Montana,Edwardsmouth,10,243,15,2065.5,1430.81,634.69,Credit Card,Returned,"Rose, Copeland and Crosby",jennajensen@anderson.biz,38,No,0
ORD14073,2025-06-20,2025-06-26,CUST663,Daniel Smith,Corporate,PROD16484,Keyboard,Electronics,North,Hawaii,Dianaton,3,21003,10,56708.1,52430.6,4277.5,UPI,Returned,"Moore, Smith and Sanchez",lynn44@hamilton.com,26,No,0
ORD14074,2025-07-08,2025-07-12,CUST128,Scott Payne,Corporate,PROD17059,Juice Pack,Grocery,North,Utah,East Dawnberg,1,499,25,374.25,295.93,78.32,Net Banking,Delivered,"Brock, Odonnell and Martinez",cynthiahood@davis.info,47,No,0
ORD14075,2025-05-31,2025-06-05,CUST426,Penny Weeks,Home Office,PROD12742,Headphones,Electronics,North,Mississippi,Brendaburgh,10,12183,25,91372.5,80001.19,11371.31,Net Banking,Delivered,White Inc,vrodriguez@lopez-winters.biz,10,No,0
